"FamilyName","GivenName","Prefix","Gender","Age","Class","Joined","url","Price","Survived"
"PORTER","Walter Chamberlain","Mr","Male","46","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/walter-chamberlain-porter.html","52.00",0
"PORTEUS","Thomas Henry","Mr","Male","33","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/thomas-porteus.html","NA",0
"PRESTON","Thomas Charles Alfred","Mr","Male","20","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/thomas-charles-alfred-preston.html","NA",0
"PRICE","Ernest Cyril","Mr","Male","17","Restaurant Staff","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/ernest-price.html","NA",0
"PRIDEAUX","John Arthur (Jack)","Mr","Male","23","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/john-jack-arthur-prideaux.html","NA",0
"PROCTOR","Charles","Mr","Male","45","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/charles-proctor.html","NA",0
"PROUDFOOT","Richard Royston","Mr","Male","21","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/richard-proudfoot.html","NA",0
"PRYCE","Charles William","Mr","Male","22","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charles-william-pryce.html","NA",0
"PUGH","Arthur Percy","Mr","Male","31","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/percy-pugh.html","NA",0
"PULBAUM","Franz","Mr","Male","27","2nd Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/franz-pulbaum.html","15.40",0
"PULNER","Uscher","Mr","Male","16","3rd Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/uscher-pulner.html","8.71",0
"PUZEY","John Edward","Mr","Male","44","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/john-pusey.html","NA",0
"RADEFF","Alexander","Mr","Male","27","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/alexander-radeff.html","7.90",0
"RAFŪL-BŪLUS","Bākhūs","Mr","Male","21","3rd Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/raffull-baccos.html","7.23",0
"RANDALL","Frank Henry","Mr","Male","29","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/frank-henry-randall.html","NA",0
"RANSOM","James","Mr","Male","49","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/james-ransom.html","NA",0
"RATTENBURY","William Henry","Mr","Male","38","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/william-henry-rattonbury.html","NA",0
"RATTI","Enrico","Sig.",NA,"21","Restaurant Staff","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/enrico-ratti.html","NA",0
"READ","Joseph","Mr","Male","20","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/j-read.html","NA",0
"REED","James George","Mr","Male","18","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/james-george-reed.html","7.25",0
"REED","Thomas Charles Prowse","Mr","Male","54","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charles-reed.html","NA",0
"REEVES","David","Mr","Male","36","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/david-reeves.html","10.50",0
"REEVES","Frederick Simms","Mr","Male","34","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/frederick-simms-reeves.html","NA",0
"REEVES","Frederick Vernon Hilton","Mr","Male","20","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/f-smith.html","NA",0
"REID","Robert Thomas","Mr","Male","31","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/robert-read.html","NA",0
"REKIĆ","Tido (Ejdo)","Mr","Male","38","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/tido-rekic.html","7.90",0
"RENOUF","Peter Henry","Mr","Male","33","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/peter-henry-renouf.html","21.00",0
"RENTOWL","Philip Charles Thomas","Mr","Male","26","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/s-sullivan.html","NA",0
"REUCHLIN","Johan George","Jonkh",NA,"37","1st Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/johan-george-reuchlin.html","NA",0
"REVELL","William James Francis","Mr","Male","31","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/william-revell.html","NA",0
"REYNOLDS","Harold","Mr","Male","21","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/harold-reynolds.html","8.05",0
"RICALDONE","Rinaldo Renato","Mr","Male","22","Restaurant Staff","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/rinaldo-renato-ricaldone.html","NA",0
"RICE","Margaret","Mrs","Male","39","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/margaret-rice.html","29.12",0
"RICE","Albert","Master",NA,"10","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/albert-rice.html","29.12",0
"RICE","George","Master",NA,"8","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/george-rice.html","29.12",0
"RICE","Eric","Master",NA,"6","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/eric-rice.html","29.12",0
"RICE","Arthur","Master",NA,"4","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/arthur-rice.html","29.12",0
"RICE","Francis","Master",NA,"2","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/francis-rice.html","29.12",0
"RICE","John Reginald","Mr","Male","25","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/john-reginald-rice.html","NA",0
"RICE","Percy","Mr","Male","19","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/percy-rice.html","NA",0
"RICHARD","Emile Phillippe","Mr","Male","23","2nd Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/emile-phillippe-richard.html","15.55",0
"RICHARDS","Joseph James","Mr","Male","30","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/joseph-james-richards.html","NA",0
"RICKMAN","George Albert","Mr","Male","36","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/george-albert-rickman.html","NA",0
"RICKS","Cyril Gordon","Mr","Male","22","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/cyril-ricks.html","NA",0
"RIDOUT","Walter George","Mr","Male","29","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/w-ridout.html","NA",0
"RIGHINI","Sante","Mr","Male","28","1st Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/sante-righini.html","135.63",0
"RIGOZZI","Abele","Mr","Male","22","Restaurant Staff","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/abele-rigozzi.html","NA",0
"RIIHIVUORI","Susanna Juhantytär","Miss","Female","22","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/susanna-juhantytar-sanni-riihivuori.html","39.69",0
"RIMMER","Gilbert","Mr","Male","29","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/gilbert-rimmer.html","NA",0
"RINTAMÄKI","Matti","Mr","Male","35","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/matti-rintamaki.html","7.12",0
"RISIEN","Samuel Beard","Mr","Male","69","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/samuel-beard-risien.html","14.50",0
"RISIEN","Emma Jane","Mrs","Male","64","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/emma-risien.html","14.50",0
"ROBERTON","George Edward","Mr","Male","19","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/george-edward-roberton.html","NA",0
"ROBERTS","Robert George","Mr","Male","35","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/robert-george-roberts.html","NA",0
"ROBERTS","Frank John","Mr","Male","36","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/frederick-frank-roberts.html","NA",0
"ROBERTS","Hugh H.","Mr","Male","40","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/hugh-roberts.html","NA",0
"ROBINS","Victor","Mr","Male","45","1st Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/victor-robbins.html","247.53",0
"ROBINS","Alexander","Mr","Male","50","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/alexander-robins.html","14.50",0
"ROBINS","Charity","Mrs","Male","48","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charity-robins.html","14.50",0
"ROBINSON","James William","Mr","Male","30","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/james-william-robinson.html","NA",0
"ROEBLING","Washington Augustus","Mr","Male","31","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/washington-roebling.html","50.50",0
"ROGERS","Reginald Harry","Mr","Male","18","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/reginald-harry-rogers.html","10.50",0
"ROGERS","William John","Mr","Male","29","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/william-john-rogers.html","8.05",0
"ROGERS","Edward James William","Mr","Male","31","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/edward-james-william-rogers.html","NA",0
"ROGERS","Michael Joseph","Mr","Male","26","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/michael-rogers.html","NA",0
"ROMMETVEDT","Knud Paust","Mr","Male","49","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/knud-paust-rommetvedt.html","7.78",0
"RONDBERG","Edvard Larsson","Mr","Male","22","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/edvard-larsson-rondberg.html","7.78",0
"ROOD","Hugh Roscoe","Mr","Male","39","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/hugh-rood.html","50.00",0
"ROSBLOM","Helena Wilhelmina","Mrs","Male","41","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/helena-wilhelmina-rosblom.html","20.21",0
"ROSBLOM","Salli Helena","Miss","Female","2","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/salli-helena-rosblom.html","20.21",0
"ROSBLOM","Viktor Richard","Mr","Male","18","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/viktor-richard-rosblom.html","20.21",0
"ROSENSHINE","George","Mr","Male","45","1st Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/george-rosenshine.html","79.20",0
"ROSS","John Hugo","Mr","Male","36","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/john-hugo-ross.html","40.12",0
"ROTHSCHILD","Martin","Mr","Male","46","1st Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/martin-rothschild.html","59.40",0
"ROTTA","Angelo Mario","Sig.",NA,"23","Restaurant Staff","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/angelo-mario-rotta.html","NA",0
"ROUS","Arthur John","Mr","Male","26","Engineering Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/arthur-rous.html","NA",0
"ROUSE","Richard Henry","Mr","Male","55","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/richard-henry-rouse.html","8.05",0
"ROUSSEAU","Pierre","Mr","Male","48","Restaurant Staff","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/pierre-rousseau.html","NA",0
"ROWE","Alfred G.","Mr","Male","59","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/alfred-rowe.html","26.55",0
"ROWE","Edgar Maurice","Mr","Male","31","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/edgar-maurice-rowe.html","NA",0
"RUDD","Henry","Mr","Male","24","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/henry-rudd.html","NA",0
"RUSH","Alfred George John","Mr","Male","17","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/alfred-george-john-rush.html","8.05",0
"RUSSELL","Boysie Richard","Mr","Male","17","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/boysie-richard-russell.html","NA",0
"RUTTER","Sidney Frank","Mr","Male","26","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/sidney-frank-rutter-graves.html","NA",0
"RYAN","Patrick","Mr","Male","32","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/patrick-ryan.html","24.15",0
"RYAN","Thomas","Mr","Male","28","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/tom-ryan.html","NA",0
"RYERSON","Arthur Larned","Mr","Male","61","1st Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/arthur-ryerson.html","262.38",0
"SAAD","Amin Houssein","Mr","Male","30","3rd Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/amin-saad.html","7.23",0
"SACCAGGI","Giovanni Giuseppe Emilio","Mr","Male","24","Restaurant Staff","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/giovanni-giuseppe-emilio-saccaggi.html","NA",0
"SADLIER","Matthew","Mr","Male","19","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/matthew-sadlier.html","7.73",0
"SADOWITZ","Henry","Mr","Male","17","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/harry-sadowitz.html","7.59",0
"SAGE","John George","Mr","Male","44","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/john-george-sage.html","69.55",0
"SAGE","Annie Elizabeth","Mrs","Male","44","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/annie-elizabeth-sage.html","69.55",0
"SAGE","Stella Anne","Miss","Female","20","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/stella-anne-sage.html","69.55",0
"SAGE","George John","Mr","Male","19","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/george-john-sage.html","69.55",0
"SAGE","Douglas Bullen","Mr","Male","18","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/douglas-bullen-sage.html","69.55",0
"SAGE","Frederick","Mr","Male","16","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/frederick-sage.html","69.55",0
"SAGE","Dorothy Florence","Miss","Female","14","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/dorothy-dolly-florence-sage.html","69.55",0
"SAGE","Anthony William","Master",NA,"12","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/anthony-william-sage.html","69.55",0
"SAGE","Elizabeth Ada","Miss","Female","10","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/elizabeth-ada-sage.html","69.55",0
"SAGE","Constance Gladys","Miss","Female","7","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/constance-gladys-sage.html","69.55",0
